id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
89404,Voodoo Doll,https://cards.hearthpwn.com/enUS/GIL_614.png?142295,Battlecry: Choose a minion. Deathrattle: Destroy the chosen minion.,"""Aww, I love it! It even kinda looks like me.""",minion,,epic,the witchwood,,"{Battlecry:,Deathrattle:}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
62941,Vryghoul,https://cards.hearthpwn.com/enUS/ICC_067.png?142295,"Deathrattle: If it's youropponent's turn,summon a 2/2 Ghoul.",It's pronounced VERY GHOUL. Don't let anyone tell you different.,minion,,common,knights of the frozen throne,,{Deathrattle:},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
1024996,Vulpera Scoundrel,https://cards.hearthpwn.com/enUS/CORE_ULD_209.png?142295,Battlecry: Discover a spell or pick a mystery choice.,"A spell is a spell, but the mystery choice could be anything! (It's also a spell.)",minion,,epic,core (2022),,"{Battlecry,Discover}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,3
89462,Walnut Sprite,https://cards.hearthpwn.com/enUS/GIL_680.png?142295,Echo,How do you make a walnut laugh? Crack it up!,minion,,common,the witchwood,,{Echo},False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,3
475046,Warhorse Trainer,https://cards.hearthpwn.com/enUS/CORE_AT_075.png?142295,Your Silver Hand Recruits have +1 Attack.,He doesn't even get Sundays off. Every day he's hostling.,minion, paladin,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,4
90707,Weaponized Wasp,https://cards.hearthpwn.com/enUS/ULD_170.png?142295,"Battlecry: If you controla Lackey, deal 3 damage.",Dr. Boom had one simple request: wasps with flippin' laser beams attached to their heads.,minion, shaman,rare,saviors of uldum,beast,"{Battlecry:,Lackey}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
49633,Wickerflame Burnbristle,https://cards.hearthpwn.com/enUS/CFM_815.png?142295,"Divine Shield, Taunt, Lifesteal","Wickerflame spent years as a recruit for the Goons, never making the big-time because he always fired his chest-cannon too slowly. ""Hey,"" he thought, ""maybe if I keep my beard lit on fire, I can do this faster."" BOOM, promoted.",minion, paladin,legendary,mean streets of gadgetzan,,"{""Divine Shield, Taunt, Lifesteal""}",False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,2,2
89386,Witch's Cauldron,https://cards.hearthpwn.com/enUS/GIL_819.png?142295,"After a friendly minion dies, add a random Shaman spell to your hand.","Eye of murloc, ear of bat, foot of Fordring, fur of cat…",minion,,epic,the witchwood,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,4
210730,"Zixor, Apex Predator",https://cards.hearthpwn.com/enUS/BT_210.png?142295,RushDeathrattle: Shuffle 'ZixorPrime' into your deck.,A living terror. Teleports at will. Feasts on tainted helboar meat. No head scritches unless you're Leoroxx.,minion, hunter,legendary,ashes of outland,beast,"{Rush,Deathrattle:}",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2,4
42035,Zoobot,https://cards.hearthpwn.com/enUS/KAR_095.png?142295,"Battlecry: Give a random friendly Beast, Dragon, and Murloc +1/+1.",The Murloc is taking the picture.,minion,,common,one night in karazhan,mechanical,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
22333,Alexstrasza's Champion,https://cards.hearthpwn.com/enUS/AT_071.png?142295,"Battlecry: If you're holding a Dragon, gain +1 Attack and Charge.","""Put more spikes on her. No, more spikes. What part of 'more spikes' do you not understand? MORE SPIKES!"" - Alexstrasza",minion, warrior,rare,the grand tournament,,"{Battlecry:,Charge}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,3
1004149,Amalgam of the Deep,https://cards.hearthpwn.com/enUS/TSC_069.png?142295,Battlecry: Choose a friendlyminion. Discover a minionof the same minion type.,Most explorers call it a success to find just one new species. Imagine Finley's excitement when he identified ten at once!,minion,,epic,voyage to the sunken city,all,"{Battlecry:,Discover}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,3
641,Amani Berserker,https://cards.hearthpwn.com/enUS/EX1_393.png?142295,Has +3 Attack while damaged.,"If an Amani berserker asks ""Joo lookin' at me?!"", the correct response is ""Nah, mon"".",minion,,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
1025291,Anchored Totem,https://cards.hearthpwn.com/enUS/TSC_922.png?142295,"After you summon a 1-Cost minion, give it +2/+1.","The Naga devised the perfect retaliation to any pirates
dropping anchor in their domain: vandalism.",minion, shaman,common,voyage to the sunken city,totem,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,3
12219,Anodized Robo Cub,https://cards.hearthpwn.com/enUS/GVG_030.png?142295,Taunt. Choose One -+1 Attack; or +1 Health.,It's adorable! AND OH MY GOODNESS WHY IS IT EATING MY FACE,minion, druid,common,goblins vs gnomes,mechanical,"{Taunt,""Choose One -""}",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,2,2
90743,Arcane Flakmage,https://cards.hearthpwn.com/enUS/ULD_240.png?142295,"After you play a Secret, deal 2 damage to all enemy minions.",Ancient pandaren proverb: He who is without secrets lacks flak.,minion, mage,rare,saviors of uldum,,{Secret},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,3,2
475137,Arcanologist,https://cards.hearthpwn.com/enUS/CORE_UNG_020.png?142295,Battlecry: Draw a Secret.,What did you draw? Shhhh… it’s a secret.,minion, mage,common,core (2022),,"{Battlecry:,Secret}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,2,3
89424,Archmage Arugal,https://cards.hearthpwn.com/enUS/GIL_691.png?142295,"Whenever you draw a minion, add a copy of it to your hand.",His worgen children call him Archmage AROO-OO-OO-OO-gal.,minion, mage,legendary,the witchwood,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
475051,Argent Protector,https://cards.hearthpwn.com/enUS/CORE_EX1_362.png?142295,Battlecry: Give a friendly minion Divine Shield.,"""I'm not saying you can dodge fireballs. I'm saying with this shield, you won't have to.""",minion, paladin,common,core (2022),,"{Battlecry:,""Divine Shield""}",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
22298,Argent Watchman,https://cards.hearthpwn.com/enUS/AT_109.png?142295,Can't attack.Inspire: Can attack as normal this turn.,Who argent watches the Argent Watchman?,minion,,rare,the grand tournament,,{Inspire:},False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,4
475151,Armorsmith,https://cards.hearthpwn.com/enUS/CORE_EX1_402.png?142295,"Whenever a friendly minion takes damage, gain 1 Armor.",She accepts guild funds for repairs!,minion, warrior,rare,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,4
210717,Astromancer Solarian,https://cards.hearthpwn.com/enUS/BT_028.png?142295,Spell Damage +1Deathrattle: Shuffle'Solarian Prime'into your deck.,"Loyal to Kael'thas Sunstrider, this blood elf mage sought arcane power in the Void. Did she find it... or did IT find her?",minion, mage,legendary,ashes of outland,,"{""Spell Damage +1"",Deathrattle:}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
31114,Beckoner of Evil,https://cards.hearthpwn.com/enUS/OG_281.png?142295,Battlecry: Give your C'Thun +2/+2 (wherever it is).,"Here, Evil! C'mon boy!",minion,,common,whispers of the old gods,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
35219,Bilefin Tidehunter,https://cards.hearthpwn.com/enUS/OG_156.png?142295,Battlecry: Summon a 1/1 Ooze with Taunt.,Bile actually makes for surprisingly sturdy fins.,minion,,common,whispers of the old gods,murloc,"{Battlecry:,Taunt}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,2,1
576,Bloodfen Raptor,https://cards.hearthpwn.com/enUS/CS2_172.png?142295,,"""Kill 30 raptors."" - Hemet Nesingwary",minion,,free,hall of fame,beast,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
174,Wolfrider,https://cards.hearthpwn.com/enUS/CS2_124.png?142295,Charge,"Orcish raiders ride wolves because they are well adapted to harsh environments, and because they are soft and cuddly.",minion,,free,hall of fame,,{Charge},False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,3,1
90793,Wretched Reclaimer,https://cards.hearthpwn.com/enUS/ULD_269.png?142295,"Battlecry: Destroy a friendlyminion, then return it to lifewith full Health.","""Ok, here's the plan. We kill you, then bring you back."" ""Stronger?"" ""No, about the same.""",minion, priest,rare,saviors of uldum,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
90174,Zentimo,https://cards.hearthpwn.com/enUS/TRL_085.png?142295,"Whenever you target aminion with a spell, cast itagain on its neighbors.",Serenity. Peace. Many frogs.,minion, shaman,legendary,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,3
1024980,Zola the Gorgon,https://cards.hearthpwn.com/enUS/CORE_LOOT_516.png?142295,Battlecry: Choose a friendly minion. Add a Golden copy of it to your hand.,Her name seems a bit cheesy.,minion,,legendary,core (2022),naga,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,2
475040,Acidic Swamp Ooze,https://cards.hearthpwn.com/enUS/CORE_EX1_066.png?142295,Battlecry: Destroy your opponent's weapon.,Oozes love Flamenco. Don't ask.,minion,,rare,core (2022),,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
153,Ancient Watcher,https://cards.hearthpwn.com/enUS/EX1_045.png?142295,Can't attack.,Why do its eyes seem to follow you as you walk by?,minion,,rare,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,5
475165,Annoy-o-Tron,https://cards.hearthpwn.com/enUS/CORE_GVG_085.png?142295,TauntDivine Shield,"The inventor of the Annoy-o-Tron was immediately expelled from Tinkerschool, Tinkertown, and was eventually exiled from the Eastern Kingdoms altogether.",minion,,common,core (2022),mechanical,"{Taunt,""Divine Shield""}",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,2
210827,Ashtongue Slayer,https://cards.hearthpwn.com/enUS/BT_702.png?142295,Battlecry: Give a Stealthed minion +3 Attack and Immune this turn.,Her other hand attachments include a corkscrew and a bottle opener.,minion, rogue,rare,ashes of outland,,"{Battlecry:,Stealthed,Stealth,Immune}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,3,2
90283,Auchenai Phantasm,https://cards.hearthpwn.com/enUS/TRL_501.png?142295,"Battlecry: This turn, your healing effects deal damage instead.",“Okay kids did everyone remember to heal before we left?”,minion, priest,epic,rastakhan's rumble,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
89438,Baleful Banker,https://cards.hearthpwn.com/enUS/GIL_815.png?142295,Battlecry: Choose a friendly minion. Shuffle a copy into your deck.,He's gotten big into crypt-o-currency.,minion,,epic,the witchwood,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
90167,Belligerent Gnome,https://cards.hearthpwn.com/enUS/TRL_514.png?142295,"TauntBattlecry: If your opponenthas 2 or more minions,gain +1 Attack.",Maybe don't put this one in your garden.,minion,,rare,rastakhan's rumble,,"{Taunt,Battlecry:}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,4
55576,Biteweed,https://cards.hearthpwn.com/enUS/UNG_063.png?142295,Combo: Gain +1/+1 for each other card you've played this turn.,AKA Edwin VanLeaf.,minion, rogue,epic,journey to un'goro,,{Combo:},False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1,1
475000,Bloodmage Thalnos,https://cards.hearthpwn.com/enUS/CORE_EX1_012.png?142295,Spell Damage +1Deathrattle: Draw a card.,He's in charge of the Annual Scarlet Monastery Blood Drive!,minion,,legendary,core (2022),,"{""Spell Damage +1"",Deathrattle:}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
90252,Bloodsail Howler,https://cards.hearthpwn.com/enUS/TRL_071.png?142295,RushBattlecry: Gain +1/+1for each other Pirateyou control.,"They saw their fate a closin'
Aboard a pirate ship
On deck: The Howlin' Hozen
About to let one rip.",minion, rogue,rare,rastakhan's rumble,pirate,"{Rush,Battlecry:}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
22352,Boneguard Lieutenant,https://cards.hearthpwn.com/enUS/AT_089.png?142295,Inspire: Gain +1 Health.,"Underneath all that impressive armor, he's just skin and bones. Okay, maybe just bones.",minion,,common,the grand tournament,,{Inspire:},False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,3,2
90280,Booty Bay Bookie,https://cards.hearthpwn.com/enUS/TRL_504.png?142295,Battlecry: Give your opponent a Coin.,Also makes a great librarian. She's really good at fixing books!,minion,,rare,rastakhan's rumble,,{Battlecry:},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,3
